rootId:START_ID,rootId:END_ID,surah:int,verse:int,:TYPE
4,1125,15,28,OCCURS
4,1126,15,28,OCCURS
4,659,15,28,OCCURS
6,93,15,28,OCCURS
6,109,15,28,OCCURS
6,1125,15,28,OCCURS
6,1126,15,28,OCCURS
6,659,15,28,OCCURS
93,109,15,28,OCCURS
93,1125,15,28,OCCURS
93,1126,15,28,OCCURS
93,659,15,28,OCCURS
109,1125,15,28,OCCURS
109,1126,15,28,OCCURS
109,659,15,28,OCCURS
1125,1126,15,28,OCCURS
1125,659,15,28,OCCURS
1126,659,15,28,OCCURS
32,616,15,29,OCCURS
32,311,15,29,OCCURS
32,754,15,29,OCCURS
32,148,15,29,OCCURS
616,311,15,29,OCCURS
616,754,15,29,OCCURS
616,148,15,29,OCCURS
311,754,15,29,OCCURS
311,148,15,29,OCCURS
754,148,15,29,OCCURS
148,6,15,30,OCCURS
148,89,15,30,OCCURS
148,136,15,30,OCCURS
6,89,15,30,OCCURS
6,136,15,30,OCCURS
89,136,15,30,OCCURS
149,49,15,31,OCCURS
149,148,15,31,OCCURS
49,148,15,31,OCCURS
42,49,15,32,OCCURS
42,148,15,32,OCCURS
49,148,15,32,OCCURS
42,49,15,33,OCCURS
42,148,15,33,OCCURS
42,109,15,33,OCCURS
42,93,15,33,OCCURS
42,1125,15,33,OCCURS
42,1126,15,33,OCCURS
42,659,15,33,OCCURS
49,148,15,33,OCCURS
49,109,15,33,OCCURS
49,93,15,33,OCCURS
49,1125,15,33,OCCURS
49,1126,15,33,OCCURS
49,659,15,33,OCCURS
148,109,15,33,OCCURS
148,93,15,33,OCCURS
148,1125,15,33,OCCURS
148,1126,15,33,OCCURS
148,659,15,33,OCCURS
109,93,15,33,OCCURS
109,1125,15,33,OCCURS
109,1126,15,33,OCCURS
109,659,15,33,OCCURS
93,1125,15,33,OCCURS
93,1126,15,33,OCCURS
93,659,15,33,OCCURS
1125,1126,15,33,OCCURS
1125,659,15,33,OCCURS
1126,659,15,33,OCCURS
42,97,15,34,OCCURS
42,604,15,34,OCCURS
97,604,15,34,OCCURS
314,7,15,35,OCCURS
314,8,15,35,OCCURS
7,8,15,35,OCCURS
42,4,15,36,OCCURS
42,202,15,36,OCCURS
42,7,15,36,OCCURS
42,215,15,36,OCCURS
4,202,15,36,OCCURS
4,7,15,36,OCCURS
4,215,15,36,OCCURS
202,7,15,36,OCCURS
202,215,15,36,OCCURS
7,215,15,36,OCCURS
42,202,15,37,OCCURS
7,438,15,38,OCCURS
7,5,15,38,OCCURS
438,5,15,38,OCCURS
42,4,15,39,OCCURS
42,537,15,39,OCCURS
42,461,15,39,OCCURS
42,52,15,39,OCCURS
42,136,15,39,OCCURS
4,537,15,39,OCCURS
4,461,15,39,OCCURS
4,52,15,39,OCCURS
4,136,15,39,OCCURS
537,461,15,39,OCCURS
537,52,15,39,OCCURS
537,136,15,39,OCCURS
461,52,15,39,OCCURS
461,136,15,39,OCCURS
52,136,15,39,OCCURS
9,320,15,40,OCCURS
42,12,15,41,OCCURS
42,13,15,41,OCCURS
12,13,15,41,OCCURS
9,349,15,42,OCCURS
9,668,15,42,OCCURS
9,165,15,42,OCCURS
9,537,15,42,OCCURS
349,668,15,42,OCCURS
349,165,15,42,OCCURS
349,537,15,42,OCCURS
668,165,15,42,OCCURS
668,537,15,42,OCCURS
165,537,15,42,OCCURS
203,136,15,43,OCCURS
137,223,15,44,OCCURS
137,89,15,44,OCCURS
137,554,15,44,OCCURS
137,698,15,44,OCCURS
223,89,15,44,OCCURS
223,554,15,44,OCCURS
223,698,15,44,OCCURS
89,554,15,44,OCCURS
89,698,15,44,OCCURS
554,698,15,44,OCCURS
20,111,15,45,OCCURS
20,235,15,45,OCCURS
111,235,15,45,OCCURS
221,278,15,46,OCCURS
221,21,15,46,OCCURS
278,21,15,46,OCCURS
599,601,15,47,OCCURS
599,680,15,47,OCCURS
599,417,15,47,OCCURS
599,275,15,47,OCCURS
599,27,15,47,OCCURS
601,680,15,47,OCCURS
601,417,15,47,OCCURS
601,275,15,47,OCCURS
601,27,15,47,OCCURS
680,417,15,47,OCCURS
680,275,15,47,OCCURS
680,27,15,47,OCCURS
417,275,15,47,OCCURS
417,27,15,47,OCCURS
275,27,15,47,OCCURS
296,451,15,48,OCCURS
296,97,15,48,OCCURS
451,97,15,48,OCCURS
144,9,15,49,OCCURS
144,225,15,49,OCCURS
144,2,15,49,OCCURS
9,225,15,49,OCCURS
9,2,15,49,OCCURS
225,2,15,49,OCCURS
39,48,15,50,OCCURS
144,1038,15,51,OCCURS
221,42,15,52,OCCURS
221,278,15,52,OCCURS
221,962,15,52,OCCURS
42,278,15,52,OCCURS
42,962,15,52,OCCURS
278,962,15,52,OCCURS
42,962,15,53,OCCURS
42,109,15,53,OCCURS
42,607,15,53,OCCURS
42,5,15,53,OCCURS
962,109,15,53,OCCURS
962,607,15,53,OCCURS
962,5,15,53,OCCURS
109,607,15,53,OCCURS
109,5,15,53,OCCURS
607,5,15,53,OCCURS
42,109,15,54,OCCURS
42,296,15,54,OCCURS
42,150,15,54,OCCURS
109,296,15,54,OCCURS
109,150,15,54,OCCURS
296,150,15,54,OCCURS
42,109,15,55,OCCURS
42,123,15,55,OCCURS
42,49,15,55,OCCURS
42,1127,15,55,OCCURS
109,123,15,55,OCCURS
109,49,15,55,OCCURS
109,1127,15,55,OCCURS
123,49,15,55,OCCURS
123,1127,15,55,OCCURS
49,1127,15,55,OCCURS
42,1127,15,56,OCCURS
42,2,15,56,OCCURS
42,4,15,56,OCCURS
42,17,15,56,OCCURS
1127,2,15,56,OCCURS
1127,4,15,56,OCCURS
1127,17,15,56,OCCURS
2,4,15,56,OCCURS
2,17,15,56,OCCURS
4,17,15,56,OCCURS
42,505,15,57,OCCURS
42,309,15,57,OCCURS
505,309,15,57,OCCURS
42,309,15,58,OCCURS
42,13,15,58,OCCURS
42,776,15,58,OCCURS
309,13,15,58,OCCURS
309,776,15,58,OCCURS
13,776,15,58,OCCURS
173,193,15,59,OCCURS
173,136,15,59,OCCURS
193,136,15,59,OCCURS
335,92,15,60,OCCURS
335,924,15,60,OCCURS
92,924,15,60,OCCURS
280,173,15,61,OCCURS
280,309,15,61,OCCURS
173,309,15,61,OCCURS
42,13,15,62,OCCURS
42,637,15,62,OCCURS
13,637,15,62,OCCURS
42,280,15,63,OCCURS
42,49,15,63,OCCURS
42,388,15,63,OCCURS
280,49,15,63,OCCURS
280,388,15,63,OCCURS
49,388,15,63,OCCURS
100,123,15,64,OCCURS
100,105,15,64,OCCURS
123,105,15,64,OCCURS
1040,340,15,65,OCCURS
1040,131,15,65,OCCURS
1040,205,15,65,OCCURS
1040,165,15,65,OCCURS
1040,639,15,65,OCCURS
1040,1018,15,65,OCCURS
1040,327,15,65,OCCURS
1040,973,15,65,OCCURS
1040,154,15,65,OCCURS
1040,132,15,65,OCCURS
340,131,15,65,OCCURS
340,205,15,65,OCCURS
340,165,15,65,OCCURS
340,639,15,65,OCCURS
340,1018,15,65,OCCURS
340,327,15,65,OCCURS
340,973,15,65,OCCURS
340,154,15,65,OCCURS
340,132,15,65,OCCURS
131,205,15,65,OCCURS
131,165,15,65,OCCURS
131,639,15,65,OCCURS
131,1018,15,65,OCCURS
131,327,15,65,OCCURS
131,973,15,65,OCCURS
131,154,15,65,OCCURS
131,132,15,65,OCCURS
205,165,15,65,OCCURS
205,639,15,65,OCCURS
205,1018,15,65,OCCURS
205,327,15,65,OCCURS
205,973,15,65,OCCURS
205,154,15,65,OCCURS
205,132,15,65,OCCURS
165,639,15,65,OCCURS
165,1018,15,65,OCCURS
165,327,15,65,OCCURS
165,973,15,65,OCCURS
165,154,15,65,OCCURS
165,132,15,65,OCCURS
639,1018,15,65,OCCURS
639,327,15,65,OCCURS
639,973,15,65,OCCURS
639,154,15,65,OCCURS
639,132,15,65,OCCURS
1018,327,15,65,OCCURS
1018,973,15,65,OCCURS
1018,154,15,65,OCCURS
1018,132,15,65,OCCURS
327,973,15,65,OCCURS
327,154,15,65,OCCURS
327,132,15,65,OCCURS
973,154,15,65,OCCURS
973,132,15,65,OCCURS
154,132,15,65,OCCURS
358,132,15,66,OCCURS
358,639,15,66,OCCURS
358,131,15,66,OCCURS
358,633,15,66,OCCURS
132,639,15,66,OCCURS
132,131,15,66,OCCURS
132,633,15,66,OCCURS
639,131,15,66,OCCURS
639,633,15,66,OCCURS
131,633,15,66,OCCURS
280,340,15,67,OCCURS
280,927,15,67,OCCURS
280,109,15,67,OCCURS
340,927,15,67,OCCURS
340,109,15,67,OCCURS
927,109,15,67,OCCURS
42,1038,15,68,OCCURS
42,1128,15,68,OCCURS
1038,1128,15,68,OCCURS
20,305,15,69,OCCURS
42,440,15,70,OCCURS
42,5,15,70,OCCURS
440,5,15,70,OCCURS
42,95,15,71,OCCURS
42,49,15,71,OCCURS
42,106,15,71,OCCURS
95,49,15,71,OCCURS
95,106,15,71,OCCURS
49,106,15,71,OCCURS
328,722,15,72,OCCURS
328,61,15,72,OCCURS
722,61,15,72,OCCURS
190,1028,15,73,OCCURS
190,353,15,73,OCCURS
1028,353,15,73,OCCURS
80,536,15,74,OCCURS
80,767,15,74,OCCURS
80,756,15,74,OCCURS
80,107,15,74,OCCURS
80,1041,15,74,OCCURS
536,767,15,74,OCCURS
536,756,15,74,OCCURS
536,107,15,74,OCCURS
536,1041,15,74,OCCURS
767,756,15,74,OCCURS
767,107,15,74,OCCURS
767,1041,15,74,OCCURS
756,107,15,74,OCCURS
756,1041,15,74,OCCURS
107,1041,15,74,OCCURS
168,1129,15,75,OCCURS
343,13,15,76,OCCURS
168,21,15,77,OCCURS
49,169,15,78,OCCURS
49,72,15,78,OCCURS
169,72,15,78,OCCURS
584,293,15,79,OCCURS
584,264,15,79,OCCURS
293,264,15,79,OCCURS
50,169,15,80,OCCURS
50,107,15,80,OCCURS
50,309,15,80,OCCURS
169,107,15,80,OCCURS
169,309,15,80,OCCURS
107,309,15,80,OCCURS
100,168,15,81,OCCURS
100,49,15,81,OCCURS
100,143,15,81,OCCURS
168,49,15,81,OCCURS
168,143,15,81,OCCURS
49,143,15,81,OCCURS
49,920,15,82,OCCURS
49,553,15,82,OCCURS
49,365,15,82,OCCURS
49,21,15,82,OCCURS
920,553,15,82,OCCURS
920,365,15,82,OCCURS
920,21,15,82,OCCURS
553,365,15,82,OCCURS
553,21,15,82,OCCURS
365,21,15,82,OCCURS
190,1028,15,83,OCCURS
190,633,15,83,OCCURS
1028,633,15,83,OCCURS
556,49,15,84,OCCURS
556,295,15,84,OCCURS
49,295,15,84,OCCURS
93,1,15,85,OCCURS
93,52,15,85,OCCURS
93,264,15,85,OCCURS
93,123,15,85,OCCURS
93,837,15,85,OCCURS
93,100,15,85,OCCURS
93,345,15,85,OCCURS
93,909,15,85,OCCURS
1,52,15,85,OCCURS
1,264,15,85,OCCURS
1,123,15,85,OCCURS
1,837,15,85,OCCURS
1,100,15,85,OCCURS
1,345,15,85,OCCURS
1,909,15,85,OCCURS
52,264,15,85,OCCURS
52,123,15,85,OCCURS
52,837,15,85,OCCURS
52,100,15,85,OCCURS
52,345,15,85,OCCURS
52,909,15,85,OCCURS
264,123,15,85,OCCURS
264,837,15,85,OCCURS
264,100,15,85,OCCURS
264,345,15,85,OCCURS
264,909,15,85,OCCURS
123,837,15,85,OCCURS
123,100,15,85,OCCURS
123,345,15,85,OCCURS
123,909,15,85,OCCURS
837,100,15,85,OCCURS
837,345,15,85,OCCURS
837,909,15,85,OCCURS
100,345,15,85,OCCURS
100,909,15,85,OCCURS
345,909,15,85,OCCURS
4,93,15,86,OCCURS
4,5,15,86,OCCURS
93,5,15,86,OCCURS
100,137,15,87,OCCURS
100,233,15,87,OCCURS
100,425,15,87,OCCURS
100,40,15,87,OCCURS
137,233,15,87,OCCURS
137,425,15,87,OCCURS
137,40,15,87,OCCURS
233,425,15,87,OCCURS
233,40,15,87,OCCURS
425,40,15,87,OCCURS
59,235,15,88,OCCURS
59,161,15,88,OCCURS
59,116,15,88,OCCURS
59,167,15,88,OCCURS
59,1130,15,88,OCCURS
59,393,15,88,OCCURS
59,21,15,88,OCCURS
235,161,15,88,OCCURS
235,116,15,88,OCCURS
235,167,15,88,OCCURS
235,1130,15,88,OCCURS
235,393,15,88,OCCURS
235,21,15,88,OCCURS
161,116,15,88,OCCURS
161,167,15,88,OCCURS
161,1130,15,88,OCCURS
161,393,15,88,OCCURS
161,21,15,88,OCCURS
116,167,15,88,OCCURS
116,1130,15,88,OCCURS
116,393,15,88,OCCURS
116,21,15,88,OCCURS
167,1130,15,88,OCCURS
167,393,15,88,OCCURS
167,21,15,88,OCCURS
1130,393,15,88,OCCURS
1130,21,15,88,OCCURS
393,21,15,88,OCCURS
42,33,15,89,OCCURS
42,264,15,89,OCCURS
33,264,15,89,OCCURS
26,698,15,90,OCCURS
80,425,15,91,OCCURS
80,1131,15,91,OCCURS
425,1131,15,91,OCCURS
4,249,15,92,OCCURS
4,136,15,92,OCCURS
249,136,15,92,OCCURS
49,110,15,93,OCCURS
1132,132,15,94,OCCURS
1132,143,15,94,OCCURS
1132,325,15,94,OCCURS
132,143,15,94,OCCURS
132,325,15,94,OCCURS
143,325,15,94,OCCURS
381,58,15,95,OCCURS
80,377,15,96,OCCURS
80,28,15,96,OCCURS
80,5,15,96,OCCURS
377,28,15,96,OCCURS
377,5,15,96,OCCURS
28,5,15,96,OCCURS
5,883,15,97,OCCURS
5,601,15,97,OCCURS
5,42,15,97,OCCURS
883,601,15,97,OCCURS
883,42,15,97,OCCURS
601,42,15,97,OCCURS
141,3,15,98,OCCURS
141,4,15,98,OCCURS
141,49,15,98,OCCURS
141,148,15,98,OCCURS
3,4,15,98,OCCURS
3,49,15,98,OCCURS
3,148,15,98,OCCURS
4,49,15,98,OCCURS
4,148,15,98,OCCURS
49,148,15,98,OCCURS
9,4,15,99,OCCURS
9,100,15,99,OCCURS
9,29,15,99,OCCURS
4,100,15,99,OCCURS
4,29,15,99,OCCURS
100,29,15,99,OCCURS
100,132,16,1,OCCURS
100,206,16,1,OCCURS
100,141,16,1,OCCURS
100,536,16,1,OCCURS
100,325,16,1,OCCURS
132,206,16,1,OCCURS
132,141,16,1,OCCURS
132,536,16,1,OCCURS
132,325,16,1,OCCURS
206,141,16,1,OCCURS
206,536,16,1,OCCURS
206,325,16,1,OCCURS
141,536,16,1,OCCURS
141,325,16,1,OCCURS
536,325,16,1,OCCURS
26,6,16,2,OCCURS
26,311,16,2,OCCURS
26,132,16,2,OCCURS
26,91,16,2,OCCURS
26,9,16,2,OCCURS
26,33,16,2,OCCURS
26,377,16,2,OCCURS
26,20,16,2,OCCURS
6,311,16,2,OCCURS
6,132,16,2,OCCURS
6,91,16,2,OCCURS
6,9,16,2,OCCURS
6,33,16,2,OCCURS
6,377,16,2,OCCURS
6,20,16,2,OCCURS
311,132,16,2,OCCURS
311,91,16,2,OCCURS
311,9,16,2,OCCURS
311,33,16,2,OCCURS
311,377,16,2,OCCURS
311,20,16,2,OCCURS
132,91,16,2,OCCURS
132,9,16,2,OCCURS
132,33,16,2,OCCURS
132,377,16,2,OCCURS
132,20,16,2,OCCURS
91,9,16,2,OCCURS
91,33,16,2,OCCURS
91,377,16,2,OCCURS
91,20,16,2,OCCURS
9,33,16,2,OCCURS
9,377,16,2,OCCURS
9,20,16,2,OCCURS
33,377,16,2,OCCURS
33,20,16,2,OCCURS
377,20,16,2,OCCURS
93,1,16,3,OCCURS
93,52,16,3,OCCURS
93,123,16,3,OCCURS
93,536,16,3,OCCURS
93,325,16,3,OCCURS
1,52,16,3,OCCURS
1,123,16,3,OCCURS
1,536,16,3,OCCURS
1,325,16,3,OCCURS
52,123,16,3,OCCURS
52,536,16,3,OCCURS
52,325,16,3,OCCURS
123,536,16,3,OCCURS
123,325,16,3,OCCURS
536,325,16,3,OCCURS
93,236,16,4,OCCURS
93,1133,16,4,OCCURS
93,457,16,4,OCCURS
93,264,16,4,OCCURS
236,1133,16,4,OCCURS
236,457,16,4,OCCURS
236,264,16,4,OCCURS
1133,457,16,4,OCCURS
1133,264,16,4,OCCURS
457,264,16,4,OCCURS
14,93,16,5,OCCURS
14,1134,16,5,OCCURS
14,337,16,5,OCCURS
14,152,16,5,OCCURS
93,1134,16,5,OCCURS
93,337,16,5,OCCURS
93,152,16,5,OCCURS
1134,337,16,5,OCCURS
1134,152,16,5,OCCURS
337,152,16,5,OCCURS
909,162,16,6,OCCURS
909,311,16,6,OCCURS
909,494,16,6,OCCURS
162,311,16,6,OCCURS
162,494,16,6,OCCURS
311,494,16,6,OCCURS
519,721,16,7,OCCURS
519,368,16,7,OCCURS
519,49,16,7,OCCURS
519,445,16,7,OCCURS
519,284,16,7,OCCURS
519,44,16,7,OCCURS
519,4,16,7,OCCURS
519,386,16,7,OCCURS
519,2,16,7,OCCURS
721,368,16,7,OCCURS
721,49,16,7,OCCURS
721,445,16,7,OCCURS
721,284,16,7,OCCURS
721,44,16,7,OCCURS
721,4,16,7,OCCURS
721,386,16,7,OCCURS
721,2,16,7,OCCURS
368,49,16,7,OCCURS
368,445,16,7,OCCURS
368,284,16,7,OCCURS
368,44,16,7,OCCURS
368,4,16,7,OCCURS
368,386,16,7,OCCURS
368,2,16,7,OCCURS
49,445,16,7,OCCURS
49,284,16,7,OCCURS
49,44,16,7,OCCURS
49,4,16,7,OCCURS
49,386,16,7,OCCURS
49,2,16,7,OCCURS
445,284,16,7,OCCURS
445,44,16,7,OCCURS
445,4,16,7,OCCURS
445,386,16,7,OCCURS
445,2,16,7,OCCURS
284,44,16,7,OCCURS
284,4,16,7,OCCURS
284,386,16,7,OCCURS
284,2,16,7,OCCURS
44,4,16,7,OCCURS
44,386,16,7,OCCURS
44,2,16,7,OCCURS
4,386,16,7,OCCURS
4,2,16,7,OCCURS
386,2,16,7,OCCURS
595,1135,16,8,OCCURS
595,548,16,8,OCCURS
595,511,16,8,OCCURS
595,461,16,8,OCCURS
595,93,16,8,OCCURS
595,5,16,8,OCCURS
1135,548,16,8,OCCURS
1135,511,16,8,OCCURS
1135,461,16,8,OCCURS
1135,93,16,8,OCCURS
1135,5,16,8,OCCURS
548,511,16,8,OCCURS
548,461,16,8,OCCURS
548,93,16,8,OCCURS
548,5,16,8,OCCURS
511,461,16,8,OCCURS
511,93,16,8,OCCURS
511,5,16,8,OCCURS
461,93,16,8,OCCURS
461,5,16,8,OCCURS
93,5,16,8,OCCURS
814,343,16,9,OCCURS
814,718,16,9,OCCURS
814,91,16,9,OCCURS
814,11,16,9,OCCURS
814,136,16,9,OCCURS
343,718,16,9,OCCURS
343,91,16,9,OCCURS
343,11,16,9,OCCURS
343,136,16,9,OCCURS
718,91,16,9,OCCURS
718,11,16,9,OCCURS
718,136,16,9,OCCURS
91,11,16,9,OCCURS
91,136,16,9,OCCURS
11,136,16,9,OCCURS
26,1,16,10,OCCURS
26,96,16,10,OCCURS
26,237,16,10,OCCURS
26,156,16,10,OCCURS
26,194,16,10,OCCURS
1,96,16,10,OCCURS
1,237,16,10,OCCURS
1,156,16,10,OCCURS
1,194,16,10,OCCURS
96,237,16,10,OCCURS
96,156,16,10,OCCURS
96,194,16,10,OCCURS
237,156,16,10,OCCURS
237,194,16,10,OCCURS
156,194,16,10,OCCURS
241,885,16,11,OCCURS
241,871,16,11,OCCURS
241,562,16,11,OCCURS
241,563,16,11,OCCURS
241,89,16,11,OCCURS
241,98,16,11,OCCURS
241,168,16,11,OCCURS
241,13,16,11,OCCURS
241,473,16,11,OCCURS
885,871,16,11,OCCURS
885,562,16,11,OCCURS
885,563,16,11,OCCURS
885,89,16,11,OCCURS
885,98,16,11,OCCURS
885,168,16,11,OCCURS
885,13,16,11,OCCURS
885,473,16,11,OCCURS
871,562,16,11,OCCURS
871,563,16,11,OCCURS
871,89,16,11,OCCURS
871,98,16,11,OCCURS
871,168,16,11,OCCURS
871,13,16,11,OCCURS
871,473,16,11,OCCURS
562,563,16,11,OCCURS
562,89,16,11,OCCURS
562,98,16,11,OCCURS
562,168,16,11,OCCURS
562,13,16,11,OCCURS
562,473,16,11,OCCURS
563,89,16,11,OCCURS
563,98,16,11,OCCURS
563,168,16,11,OCCURS
563,13,16,11,OCCURS
563,473,16,11,OCCURS
89,98,16,11,OCCURS
89,168,16,11,OCCURS
89,13,16,11,OCCURS
89,473,16,11,OCCURS
98,168,16,11,OCCURS
98,13,16,11,OCCURS
98,473,16,11,OCCURS
168,13,16,11,OCCURS
168,473,16,11,OCCURS
13,473,16,11,OCCURS
400,205,16,12,OCCURS
400,114,16,12,OCCURS
400,540,16,12,OCCURS
400,860,16,12,OCCURS
400,867,16,12,OCCURS
400,132,16,12,OCCURS
400,168,16,12,OCCURS
400,13,16,12,OCCURS
400,183,16,12,OCCURS
205,114,16,12,OCCURS
205,540,16,12,OCCURS
205,860,16,12,OCCURS
205,867,16,12,OCCURS
205,132,16,12,OCCURS
205,168,16,12,OCCURS
205,13,16,12,OCCURS
205,183,16,12,OCCURS
114,540,16,12,OCCURS
114,860,16,12,OCCURS
114,867,16,12,OCCURS
114,132,16,12,OCCURS
114,168,16,12,OCCURS
114,13,16,12,OCCURS
114,183,16,12,OCCURS
540,860,16,12,OCCURS
540,867,16,12,OCCURS
540,132,16,12,OCCURS
540,168,16,12,OCCURS
540,13,16,12,OCCURS
540,183,16,12,OCCURS
860,867,16,12,OCCURS
860,132,16,12,OCCURS
860,168,16,12,OCCURS
860,13,16,12,OCCURS
860,183,16,12,OCCURS
867,132,16,12,OCCURS
867,168,16,12,OCCURS
867,13,16,12,OCCURS
867,183,16,12,OCCURS
132,168,16,12,OCCURS
132,13,16,12,OCCURS
132,183,16,12,OCCURS
168,13,16,12,OCCURS
168,183,16,12,OCCURS
13,183,16,12,OCCURS
884,52,16,13,OCCURS
884,138,16,13,OCCURS
884,272,16,13,OCCURS
884,168,16,13,OCCURS
884,13,16,13,OCCURS
884,170,16,13,OCCURS
52,138,16,13,OCCURS
52,272,16,13,OCCURS
52,168,16,13,OCCURS
52,13,16,13,OCCURS
52,170,16,13,OCCURS
138,272,16,13,OCCURS
138,168,16,13,OCCURS
138,13,16,13,OCCURS
138,170,16,13,OCCURS
272,168,16,13,OCCURS
272,13,16,13,OCCURS
272,170,16,13,OCCURS
168,13,16,13,OCCURS
168,170,16,13,OCCURS
13,170,16,13,OCCURS
400,200,16,14,OCCURS
400,152,16,14,OCCURS
400,409,16,14,OCCURS
400,1136,16,14,OCCURS
400,97,16,14,OCCURS
400,939,16,14,OCCURS
400,176,16,14,OCCURS
400,213,16,14,OCCURS
400,395,16,14,OCCURS
400,1137,16,14,OCCURS
400,317,16,14,OCCURS
400,187,16,14,OCCURS
400,208,16,14,OCCURS
200,152,16,14,OCCURS
200,409,16,14,OCCURS
200,1136,16,14,OCCURS
200,97,16,14,OCCURS
200,939,16,14,OCCURS
200,176,16,14,OCCURS
200,213,16,14,OCCURS
200,395,16,14,OCCURS
200,1137,16,14,OCCURS
200,317,16,14,OCCURS
200,187,16,14,OCCURS
200,208,16,14,OCCURS
152,409,16,14,OCCURS
152,1136,16,14,OCCURS
152,97,16,14,OCCURS
152,939,16,14,OCCURS
152,176,16,14,OCCURS
152,213,16,14,OCCURS
152,395,16,14,OCCURS
152,1137,16,14,OCCURS
152,317,16,14,OCCURS
152,187,16,14,OCCURS
152,208,16,14,OCCURS
409,1136,16,14,OCCURS
409,97,16,14,OCCURS
409,939,16,14,OCCURS
409,176,16,14,OCCURS
409,213,16,14,OCCURS
409,395,16,14,OCCURS
409,1137,16,14,OCCURS
409,317,16,14,OCCURS
409,187,16,14,OCCURS
409,208,16,14,OCCURS
1136,97,16,14,OCCURS
1136,939,16,14,OCCURS
1136,176,16,14,OCCURS
1136,213,16,14,OCCURS
1136,395,16,14,OCCURS
1136,1137,16,14,OCCURS
1136,317,16,14,OCCURS
1136,187,16,14,OCCURS
1136,208,16,14,OCCURS
97,939,16,14,OCCURS
97,176,16,14,OCCURS
97,213,16,14,OCCURS
97,395,16,14,OCCURS
97,1137,16,14,OCCURS
97,317,16,14,OCCURS
97,187,16,14,OCCURS
97,208,16,14,OCCURS
939,176,16,14,OCCURS
939,213,16,14,OCCURS
939,395,16,14,OCCURS
939,1137,16,14,OCCURS
939,317,16,14,OCCURS
939,187,16,14,OCCURS
939,208,16,14,OCCURS
176,213,16,14,OCCURS
176,395,16,14,OCCURS
176,1137,16,14,OCCURS
176,317,16,14,OCCURS
176,187,16,14,OCCURS
176,208,16,14,OCCURS
213,395,16,14,OCCURS
213,1137,16,14,OCCURS
213,317,16,14,OCCURS
213,187,16,14,OCCURS
213,208,16,14,OCCURS
395,1137,16,14,OCCURS
395,317,16,14,OCCURS
395,187,16,14,OCCURS
395,208,16,14,OCCURS
1137,317,16,14,OCCURS
1137,187,16,14,OCCURS
1137,208,16,14,OCCURS
317,187,16,14,OCCURS
317,208,16,14,OCCURS
187,208,16,14,OCCURS
55,52,16,15,OCCURS
55,954,16,15,OCCURS
55,824,16,15,OCCURS
55,114,16,15,OCCURS
55,343,16,15,OCCURS
55,11,16,15,OCCURS
52,954,16,15,OCCURS
52,824,16,15,OCCURS
52,114,16,15,OCCURS
52,343,16,15,OCCURS
52,11,16,15,OCCURS
954,824,16,15,OCCURS
954,114,16,15,OCCURS
954,343,16,15,OCCURS
954,11,16,15,OCCURS
824,114,16,15,OCCURS
824,343,16,15,OCCURS
824,11,16,15,OCCURS
114,343,16,15,OCCURS
114,11,16,15,OCCURS
343,11,16,15,OCCURS
5,867,16,16,OCCURS
5,11,16,16,OCCURS
867,11,16,16,OCCURS
93,170,16,17,OCCURS
108,14,16,18,OCCURS
108,1112,16,18,OCCURS
108,225,16,18,OCCURS
108,2,16,18,OCCURS
14,1112,16,18,OCCURS
14,225,16,18,OCCURS
14,2,16,18,OCCURS
1112,225,16,18,OCCURS
1112,2,16,18,OCCURS
225,2,16,18,OCCURS
5,275,16,19,OCCURS
5,292,16,19,OCCURS
275,292,16,19,OCCURS
102,104,16,20,OCCURS
102,93,16,20,OCCURS
102,91,16,20,OCCURS
104,93,16,20,OCCURS
104,91,16,20,OCCURS
93,91,16,20,OCCURS
85,15,16,21,OCCURS
85,119,16,21,OCCURS
85,45,16,21,OCCURS
85,215,16,21,OCCURS
15,119,16,21,OCCURS
15,45,16,21,OCCURS
15,215,16,21,OCCURS
119,45,16,21,OCCURS
119,215,16,21,OCCURS
45,215,16,21,OCCURS
377,240,16,22,OCCURS
377,21,16,22,OCCURS
377,28,16,22,OCCURS
377,35,16,22,OCCURS
377,637,16,22,OCCURS
377,150,16,22,OCCURS
240,21,16,22,OCCURS
240,28,16,22,OCCURS
240,35,16,22,OCCURS
240,637,16,22,OCCURS
240,150,16,22,OCCURS
21,28,16,22,OCCURS
21,35,16,22,OCCURS
21,637,16,22,OCCURS
21,150,16,22,OCCURS
28,35,16,22,OCCURS
28,637,16,22,OCCURS
28,150,16,22,OCCURS
35,637,16,22,OCCURS
35,150,16,22,OCCURS
637,150,16,22,OCCURS
776,5,16,23,OCCURS
776,275,16,23,OCCURS
776,292,16,23,OCCURS
776,401,16,23,OCCURS
776,150,16,23,OCCURS
5,275,16,23,OCCURS
5,292,16,23,OCCURS
5,401,16,23,OCCURS
5,150,16,23,OCCURS
275,292,16,23,OCCURS
275,401,16,23,OCCURS
275,150,16,23,OCCURS
292,401,16,23,OCCURS
292,150,16,23,OCCURS
401,150,16,23,OCCURS
42,26,16,24,OCCURS
42,4,16,24,OCCURS
42,834,16,24,OCCURS
42,173,16,24,OCCURS
26,4,16,24,OCCURS
26,834,16,24,OCCURS
26,173,16,24,OCCURS
4,834,16,24,OCCURS
4,173,16,24,OCCURS
834,173,16,24,OCCURS
519,840,16,25,OCCURS
